index,dec_norm,var_along,kappa_tilt,freq,mean_act,n_distinct,content_mass,blocked
331,1.0000144,16.994125,2.071451,0.0020092593,4.0738406,1,0.0,False
332,1.0000197,33.91994,1.6287565,0.0025555557,1.9905039,34,0.574953910517787,False
333,1.0000432,9.807182,1.8823357,0.0033518518,1.082254,11,0.0,False
334,1.000055,8.739716,1.5973308,0.0006005291,2.63571,31,0.6065915116193501,False
335,1.0000309,25.144333,1.6917576,0.001755291,5.6156535,43,0.7394594552948236,False
336,1.0000234,15.89201,1.9909165,0.00069378305,3.2947035,29,0.7761667779098628,False
337,1.0000423,17.804628,1.963776,0.0027910052,1.9230778,99,0.9615204236629403,True
338,1.0000997,30.798397,1.7398585,0.0003101852,10.866327,2,1.0,False
339,1.0000226,12.572182,1.5720342,0.00037632274,3.8651066,23,0.9015591998744004,False
340,1.0000229,7.7136474,1.2067796,0.00063690473,2.3248546,44,0.5430503619569759,False
341,1.0000521,15.345483,2.1162539,0.0001984127,8.594211,4,1.0,False
342,1.0000255,26.438745,1.526362,0.013847884,0.74775875,102,0.35324515322167566,False
343,1.0000678,13.971541,1.5899009,0.008964285,1.5108126,171,0.9518457721667859,True
344,1.000033,6.5019035,2.0265324,0.0014404762,3.234806,24,0.010634669575581962,False
345,1.0000113,12.979729,2.2846441,0.0018763228,3.0473025,17,0.011749215987598477,False
346,1.0000318,8.556547,2.082258,0.0018055555,1.8648517,23,0.0324179607988101,False
347,1.000027,13.306259,2.0804374,0.00021626984,12.644368,2,0.0,False
348,1.0000036,13.278847,1.9963508,0.026818784,1.0790585,58,0.1065279424780316,False
349,1.0000786,13.000664,1.7424715,0.0010416667,6.793635,1,0.0,False
350,1.0000426,49.93753,1.0640118,0.005725529,0.9017792,163,0.6619216521268084,False
351,0.99999225,5.6783905,2.8964705,0.0032784392,1.9651239,100,0.32541366499379504,False
352,1.0000572,14.533332,1.8393724,0.00036309523,7.269476,1,0.0,False
353,1.0000075,31.497244,1.4195579,0.021632275,0.77243656,147,0.5700721369880888,False
354,1.0000376,18.397337,1.3545543,0.0014193122,4.296434,14,1.0,False
355,1.0000573,25.524347,1.354145,0.0038234126,1.6885418,1,0.0,False
356,1.0000986,15.583658,2.3434894,0.00070039683,3.3231122,68,0.02232691812713579,False
357,1.0000223,12.482395,1.6408385,0.00010515873,17.07645,1,0.0,False
358,1.0000088,11.489906,1.9606456,0.00021560847,5.347596,10,0.9480078876853959,False
359,1.000012,26.366241,1.7997153,0.0001818783,6.2812653,4,0.9715945352855488,False
360,1.000034,26.766188,1.6080611,0.0017665344,2.8726382,12,0.0,False
361,1.0000378,17.565369,2.2387419,0.0013948412,2.860941,4,0.0,False
362,1.0000081,15.886743,1.7972339,0.0002876984,11.3158455,2,1.0,False
363,1.0000465,12.510401,2.2190886,0.0013730159,2.8633332,85,0.2757927610070652,False
364,1.0000632,10.324184,1.6188079,0.00019047619,7.585403,2,1.0,False
365,1.0000206,13.288328,2.019111,0.00021428571,8.850449,9,1.0,False
366,0.9999791,24.692974,1.2604243,0.005113095,1.4515104,1,0.0,False
367,1.0000107,31.096981,1.4002192,0.0018664021,6.7942414,1,0.0,False
368,1.0000391,15.222296,1.6509062,0.00023082011,10.029106,4,0.0,False
369,1.0000563,47.54582,1.1007968,0.011777116,0.8769742,116,0.502522725053918,False
370,1.0000768,7.7751093,1.4038793,0.0063214283,1.6620067,24,0.0398192089370869,False
371,1.0000287,13.447466,1.6366026,0.00025462962,19.184757,3,0.0,False
372,1.0000985,14.895705,1.9622465,0.0003201058,3.6332603,15,0.9688764216798103,True
373,0.9999919,14.406734,2.0311477,0.005012566,1.2151545,179,0.8502271989173779,False
374,1.0000608,16.479332,1.2518631,0.003306217,2.9751024,1,0.0,False
375,1.0000329,19.373158,1.249722,0.005010582,1.813832,1,0.0,False
376,1.0000255,11.347765,2.1274488,0.0059874337,1.2888683,49,0.10789263265009126,False
377,1.0000247,13.316565,1.7500813,0.00035780424,3.4788132,2,1.0,False
378,1.0000583,8.487537,2.0253007,0.00027777778,18.451077,1,0.0,False
379,1.0001045,24.535639,1.8220828,0.0041058203,2.4082527,98,1.0,False
380,1.0000237,15.362486,1.6981806,0.00023082011,4.702271,15,0.9310853411453087,False
381,1.0001028,10.866087,1.5861553,0.0004596561,6.6093063,3,0.4492841788053298,False
382,1.000045,11.523192,1.7182338,0.0032486774,2.280075,11,0.6885080600909074,False
383,1.0000362,13.080608,1.3595067,0.00037830687,10.103737,2,1.0,False
384,1.0000293,11.096371,2.4218943,0.0068743387,1.4213157,49,0.24548893032614974,False
385,1.0000453,16.141651,2.2804325,0.0010310847,2.658042,63,0.14860983077202414,False
386,1.0000437,29.824593,1.442831,0.0024226191,1.4214494,1,0.0,False
387,1.0000393,12.796432,1.6046985,0.00019775132,10.355715,1,0.0,False
388,1.0000671,15.21534,1.5369253,0.0015251322,3.6572044,1,0.0,False
389,1.0000196,27.005817,1.3006934,0.003353836,2.6027863,71,0.8578622462702604,False
390,1.0000213,6.172349,2.3443582,0.0005542328,1.8048126,71,0.4075683799982723,False
391,1.0000436,38.74439,1.257833,0.001475529,3.3980975,1,0.0,False
392,1.0000392,8.871669,1.4332606,0.0004814815,2.622394,44,0.8402297370641453,False
393,1.0000236,30.233196,1.809279,0.0018498678,1.7697139,49,0.11156756374383449,False
394,1.0000825,11.326156,1.3608159,0.0002850529,15.008607,3,0.0,False
395,1.0000323,21.920568,1.2186264,0.012675926,0.9900541,132,0.675244267328398,False
396,1.0001365,12.417905,1.5883648,0.00019642858,7.1464005,12,0.19781533852054042,False
397,1.000022,11.300236,1.392552,0.00255291,1.9971989,6,0.0,False
398,1.0000437,14.59581,1.903628,0.000380291,11.650555,1,1.0,False
399,0.99999034,20.25742,1.7931079,0.00019973546,11.409226,3,0.9636586716343873,False
400,1.0000236,9.725416,1.8877873,0.0024537037,1.5470732,109,0.36347642367141925,False
401,1.0001531,15.492245,1.6122743,0.00020238095,7.871759,4,0.9828880211711427,False
402,1.000027,15.622414,1.6450286,0.0049722223,1.5456659,168,0.964352310822731,False
403,1.0000899,15.266397,1.7746992,0.00037301588,4.111787,16,0.9509299663697729,False
404,1.0000246,13.610996,2.1414962,0.0002691799,3.3816082,29,0.895016652742784,False
405,1.0000154,11.648502,1.6659309,0.00018915343,5.910126,5,0.05756277636874563,False
406,1.0000501,15.066023,2.0536478,0.0005568783,4.3342414,6,0.03320749594712301,False
407,1.000062,32.580833,1.6166586,0.0048287036,2.0047772,82,0.9952838802069468,True
408,1.0000273,12.3523,1.5050286,0.0016587302,2.143607,40,0.9404623323430648,False
409,1.000061,14.321329,1.8284378,0.00032671957,11.854971,1,1.0,False
410,1.0001184,13.053637,1.7007244,0.00014616402,15.245367,2,0.0,False
411,1.0000731,15.2616005,2.1017134,0.0022414022,2.0711327,63,0.033023616383774004,False
412,1.0000436,12.926042,1.8105341,0.0003320106,4.288573,20,0.9580525567216684,False
413,1.0000447,11.316346,1.4687508,0.00044708996,11.137498,3,1.0,False
414,1.0000445,11.542958,1.6850637,0.00029298943,5.0465636,15,0.9816066123247864,False
415,1.000074,13.762762,1.6137139,0.0013630952,2.698328,1,0.0,False
416,1.0000322,9.002789,1.7104453,0.0020112435,2.14562,59,0.5334155345184037,False
417,1.0000647,52.701477,0.76156104,0.0017936508,2.7884924,1,0.0,False
418,1.000045,11.039587,1.4951172,0.0003015873,11.553923,4,0.0,False
419,1.0000095,35.751442,1.3066436,0.015013227,0.86493343,105,0.39765399629430465,True
420,1.0000381,16.255997,1.9950632,0.0002665344,6.3465395,12,0.9874648743857439,False
421,1.0000507,21.207756,2.2677753,0.0026977514,1.7182386,69,0.11087278390680647,False
422,1.0000576,8.058552,2.6599164,0.00066335977,4.3953958,84,0.631894664714583,False
423,1.0000452,15.74057,1.4853101,0.00040873015,13.889295,3,1.0,False
424,1.0000226,15.005564,1.4042375,0.00025925925,18.314077,1,0.0,False
425,1.0000327,15.514704,1.6762316,0.0012738095,3.237668,1,0.0,False
426,1.0000297,10.716648,1.6164879,0.00037632274,4.1465764,24,0.22773879352805765,False
427,1.0000331,10.427976,1.8867071,0.0019609788,1.7989999,5,0.0,False
428,1.0000533,12.671078,1.8120481,0.00012301587,8.674392,1,1.0,False
429,1.0000235,19.384329,1.7546562,0.0011746031,2.5501215,1,0.0,False
430,1.0000966,7.442683,2.796654,0.0010800265,1.2776303,97,0.2961071599043354,False
431,1.0000535,7.7367373,2.16204,0.0028353175,1.7292924,128,0.15380811417333007,False
432,1.0000299,17.289303,2.0542846,0.00093584653,2.516221,53,0.8649250082588099,False
433,1.0001166,20.988064,1.7916365,0.00027050264,8.807729,4,1.0,False
434,1.0000757,16.782135,1.5757632,0.00054497353,5.9747972,1,0.0,False
435,1.0000743,23.079805,1.9581424,0.0017566137,3.1921341,84,0.8251961005640198,False
436,1.0000603,22.427345,1.9551669,0.001353836,1.8305525,32,0.9495323183832546,False
437,1.0000687,7.796017,1.3755807,0.005175926,1.0861862,39,0.05019106735348494,False
438,1.0000571,26.769379,1.6661857,0.01975,0.5577596,88,0.24407018414030432,False
439,1.0000148,17.417389,1.1210678,0.005445767,3.042196,24,1.0,False
440,1.0000559,25.400162,1.913783,0.0018201058,1.7517191,31,0.9921329105717186,False
441,1.0000646,20.529343,1.9618462,0.0010277778,3.6104681,25,1.0,False
442,1.0000094,11.475538,1.8261095,0.00037103175,4.23009,24,1.0,False
443,1.0000399,7.488742,1.50767,0.005740741,1.372956,66,0.29748698820943253,False
444,1.0000657,7.426423,1.5139318,0.0010985449,2.1199222,45,0.7165521054784548,False
445,1.0001264,16.566608,2.3232143,0.0009054233,3.8056252,83,0.020691474950600287,False
446,1.0000545,13.059306,1.9603095,0.0003234127,3.4821446,16,0.9470062254164099,False
447,1.0000701,11.5227165,1.2453243,0.0036130953,1.4726936,33,0.126611614626659,False
448,1.0001154,18.59954,1.9772623,0.0009980159,2.813264,5,0.0,False
449,1.0000713,15.186514,1.3654206,0.00017328042,26.400297,1,1.0,False
450,1.0000783,8.455694,1.6194603,0.0052645504,2.3707178,15,0.0,False
451,1.0000435,12.873348,1.7087662,0.0003346561,11.044216,2,1.0,False
452,1.000034,15.27962,2.162635,0.00046825397,2.6321876,45,0.9408943742015471,False
453,1.0000857,21.290846,2.0437837,0.00022222222,6.1634946,7,1.0,False
454,1.0000286,6.614392,3.430725,0.0012142857,2.5703049,61,0.17992206998311072,False
455,1.0000439,31.048512,1.5307487,0.0012943122,3.0473652,1,0.0,False
456,1.0000725,12.43631,1.8006567,0.00033664022,3.6764953,18,0.8815588902346307,False
457,1.0000552,10.089449,1.935911,0.0065,0.9910735,174,0.6597941326148382,False
458,1.0000328,17.85697,1.8650624,0.0029490741,2.139967,66,0.9831634507665282,False
459,1.0000556,7.8087616,1.7132299,0.0024828042,1.6518514,76,0.5046406464486475,False
460,0.999998,20.306002,1.8648492,0.0010648149,5.262905,1,0.0,False
461,1.000028,7.6419344,1.2075934,0.0008564815,1.9493674,46,0.7564277843466674,False
462,1.0000632,13.489692,1.656576,0.00026058202,16.48774,3,0.0,False
463,1.000037,12.2985935,1.901522,0.0003320106,5.293095,13,1.0,False
464,1.0000476,12.304179,1.5534813,0.0002255291,6.7212768,15,0.07077625393802364,False
465,1.0000331,14.040794,1.8392813,0.0004993386,8.415299,3,1.0,False
466,1.0001936,15.108785,1.6671795,0.00020502646,3.7169855,17,0.8322978696146671,False
467,0.9999879,8.937292,1.7766116,0.002848545,1.2617582,25,0.09930901491669893,False
468,1.000013,16.835365,1.9304426,0.00020502646,8.58205,7,0.9712991029610993,False
470,1.0000623,12.359542,1.7247465,0.00030224866,7.489336,6,0.9779866425833742,False
471,1.0000349,19.1405,1.9441253,0.0003174603,4.4046683,16,0.9541239984757391,False
472,1.0000196,12.698868,1.865554,0.00021626984,3.3890846,29,0.2661181977424884,False
473,1.0000618,31.571358,1.3507607,0.007853836,1.2397134,169,0.5082404071826975,False
474,1.0000616,11.111546,1.7340925,0.0007202381,10.248419,1,0.0,False
476,1.000062,7.655622,1.8508719,0.0008994709,2.416043,20,0.08449057088265871,True
477,1.0000755,23.142262,1.7934215,0.0029484127,2.0241935,32,1.0,False
478,1.0000222,15.81816,1.8284036,0.00015608466,8.250575,4,1.0,False
479,1.0000746,9.966854,2.3458672,0.00012896826,2.5619383,13,0.9578159520143226,False
480,1.000057,9.35491,2.574908,0.00058597885,2.631731,20,0.015302856946577554,False
481,0.99999,10.555636,1.90995,0.00018584655,5.9544787,3,0.9444940904801,False
482,1.00002,15.851101,1.5901843,0.007924603,1.6222645,19,0.04602633198406662,False
483,1.0000691,14.466448,1.6972964,0.0010654762,3.2089481,7,0.0,False
484,1.0000546,13.603592,1.6024,0.00042328043,11.931643,1,0.0,False
485,1.0000421,10.000284,1.1978424,0.0020006613,1.8253173,43,0.85555594413375,False
486,1.000018,11.55031,1.7042528,0.0002876984,5.896426,7,1.0,False
487,1.0000905,17.457182,2.3962047,0.0035734128,1.2620432,84,0.05683801756561157,False
488,1.0000381,14.513588,1.5601097,0.0021574073,1.745854,83,0.45240381242235994,False
489,1.000041,14.367369,2.0175378,0.00052116404,2.5303123,22,0.9755964903983482,False
490,1.0000358,7.6497784,2.0988638,0.00075198413,7.3011127,66,0.0,False
491,1.0000231,9.648751,1.7593002,0.0034728835,1.5931572,51,0.3605831390181631,False
492,1.0000503,12.815329,1.8045951,0.00061970897,4.973976,16,0.9131405586012806,False
493,1.0000445,15.571141,2.0426493,0.00028703702,9.713541,3,1.0,False
494,1.0000544,10.908735,2.1009252,0.00047420635,6.402612,3,0.09973051010863379,False
495,1.000067,18.46623,2.15605,0.0026871692,1.9660838,24,0.6213892110901086,False
496,1.0000424,20.150867,1.1314842,0.005115079,1.9618891,1,0.0,False
497,1.0000094,14.868596,2.4546268,0.0021130953,1.9460268,97,0.7993792274062815,False
498,1.0000801,13.457069,1.3733675,0.0038531746,1.6806875,40,0.9591513656004887,False
499,1.0000767,38.323277,0.89022815,0.0020284392,7.198814,1,0.0,False
500,1.0000021,18.188942,1.8578161,0.00037367723,3.8690014,19,0.8635288800387653,False
501,1.0001168,22.195694,1.4496487,0.0024742063,1.712822,1,0.0,False
502,1.0000212,13.1830435,1.6304536,0.00053240743,14.429615,1,0.0,False
503,1.0000831,28.379456,1.7425084,0.0007771164,11.952772,1,0.0,False
504,1.0000658,8.540544,2.2787204,0.00028439154,8.280957,3,0.0,False
505,1.0001231,11.484375,1.8589369,0.0005813492,3.0646222,34,0.9040326975661953,False
506,1.0000554,24.978146,1.4168069,0.004853836,1.4852583,1,0.0,False
507,1.0000359,11.61911,1.2177927,0.00157209,2.1510024,41,0.8173878112013826,False
508,1.0000513,9.632054,1.9552275,0.0048683863,2.7297535,162,0.6528697996076142,True
509,1.0000199,9.4576435,2.0724058,0.012482143,1.6946245,68,0.5394234322059369,False
510,1.0000865,16.589178,1.9188586,0.0007301587,2.5107727,119,0.19404923981963443,False
511,1.0000607,11.773502,1.8856525,0.00020039683,4.2084966,19,0.8802059932220918,False
512,1.0000961,12.85186,1.7763628,0.00027579366,2.962917,21,0.271865568541728,False
513,1.0000252,78.123985,0.92752,0.006584656,2.0716107,153,0.9905843412854773,True
514,1.000055,25.30406,1.5830969,0.00023015874,2.3884408,1,0.0,False
515,1.000059,17.95422,1.4506229,0.0026560847,4.5095215,1,0.0,False
516,1.0000095,9.570148,1.5741656,0.0002718254,4.9473343,14,0.8847384954604627,False
517,1.0000516,10.382095,2.5371249,0.001795635,2.878722,20,0.09713340877155792,False
518,1.0000957,20.53915,2.1430311,0.0010357143,9.059781,97,0.06067887800337349,False
519,1.0000333,29.201813,1.6939791,0.0004298942,8.158144,2,1.0,False
520,1.0000601,11.433065,1.8554255,0.00045568784,5.2823224,9,0.9793951632766081,False
521,1.0000216,14.501389,1.8620483,0.0006415344,3.4148161,2,0.0,False
522,1.0000404,9.725844,1.4980261,0.00033531745,4.341387,18,1.0,False
523,1.000076,23.022758,1.7835908,0.003609127,2.7112093,75,0.8449672642749357,False
524,1.0000151,42.678284,1.0187566,0.0059874337,4.0722203,1,0.0,False
525,0.9999899,13.972349,2.086454,0.0002202381,3.356066,26,0.9491841099142174,False
526,1.0000374,12.698527,1.4440053,0.00029034392,6.6462464,1,0.0,False
527,1.0000516,15.753428,1.9341133,0.00030357143,14.564584,1,1.0,False
528,1.0000454,13.015369,1.1947696,0.0019166666,3.832811,2,0.4012775739084392,False
529,1.0000466,14.847214,1.166173,0.0021871694,4.286021,1,0.0,False
530,1.0000199,14.1628475,2.2695565,0.003625,2.262014,12,0.4300011342310056,False
531,1.0000582,9.92893,1.6772453,0.00075396826,3.1325855,27,0.4079212415581668,False
532,1.0000432,10.221008,1.5393091,0.00041666668,4.58456,3,0.0,False
533,1.0000427,19.944002,1.8292482,0.00034854497,6.3160615,18,0.8420067949203249,False
534,1.0000777,12.071204,1.3621764,0.0004563492,15.180527,3,0.0,False
535,1.0000342,10.202417,1.2227446,0.00073941797,9.081064,1,1.0,False
536,1.0000407,17.587381,1.6074204,0.01235582,0.689554,57,0.09090754515480753,False
537,1.00008,18.975925,2.0033965,0.0028637566,3.1213367,110,0.8392124655031282,False
538,1.0000503,15.617287,1.9027731,0.0003425926,12.117027,2,1.0,False
539,1.0000188,8.84144,1.890221,0.0025641534,1.5652993,34,0.1409851997088229,False
540,1.0000262,10.0393505,1.3489609,0.0005085979,2.0958095,31,0.21198456220854467,False
541,1.0000681,18.640089,1.6796684,0.0008505291,4.461272,19,1.0,False
542,1.0000126,12.3509865,1.6367216,0.00023941799,5.5273004,19,0.18828600046570862,False
543,1.0000589,17.192072,1.8568001,0.0009503968,18.037523,2,0.0,False
544,1.0000064,18.533003,1.9245757,0.00028902118,5.7749634,15,1.0,False
545,1.000024,15.202899,1.3680661,0.0014378307,19.517939,2,0.0,False
546,1.0000826,14.070954,1.5688037,0.0006964286,9.773123,1,1.0,False
547,1.0000168,14.24968,2.2041345,0.00021825396,14.470139,1,0.0,False
548,1.0000764,8.217239,2.12193,0.007050926,1.031379,84,0.4377381877765117,False
549,1.0000619,15.77684,1.95279,0.0001712963,7.6245737,7,1.0,False
550,1.0000665,9.739569,1.706579,0.0003835979,12.084113,3,1.0,False
551,1.0000383,11.441736,1.5254053,0.0001223545,17.881804,2,0.0,False
552,1.0000203,13.255678,1.7878108,0.00021164022,4.3175807,22,1.0,False
553,1.000062,14.305266,1.5546651,0.00017791006,13.680099,2,0.0,False
554,1.0000653,15.0755625,2.0799246,0.0039027778,2.034133,108,0.8870860076030839,True
555,1.0001119,11.441723,1.8531907,0.00029563493,3.239605,24,0.8646772365463856,False
556,1.0000355,11.629686,1.4315461,0.0007480159,20.957396,3,1.0,False
557,1.0000793,14.770828,1.7692969,0.0019887567,4.0131435,1,0.0,False
558,1.0000608,35.825714,0.9664546,0.003040344,3.5844746,1,0.0,False
559,1.000039,25.052494,1.7976502,0.0009034391,3.1889632,1,0.0,False
560,1.000039,14.204843,1.3997808,0.0010224867,4.716862,10,1.0,False
561,1.0000821,13.318268,1.580788,0.002218254,1.8921303,37,0.021745869856782455,False
562,0.9999752,39.115623,1.2855941,0.03152976,0.88943577,68,0.301808085219841,True
563,1.0000854,7.854414,1.5835439,0.006169312,0.90568805,38,0.10985457989413057,False
564,1.0000317,10.746333,2.2719994,0.006312831,2.1291595,165,0.911445707739305,False
565,1.0000199,18.150497,1.9756145,0.00045502646,4.112112,15,0.973071617831707,False
566,1.0000108,17.538567,1.781454,0.0014748677,2.7783034,22,0.6169793224567969,False
567,1.000038,9.60038,1.5851045,0.0005218254,2.7006843,22,0.7093890106535417,False
568,1.0000268,8.189354,1.2965935,0.0005958995,2.4644287,36,0.3934999725704859,False
569,1.0000035,34.889523,1.4717838,0.0003339947,1.5576402,73,0.6364808192018833,False
570,1.0000437,18.04723,2.1038048,0.00027579366,5.8425183,15,0.9883530577675972,False
571,1.0000441,19.309116,1.7337998,0.00024074074,16.659456,1,0.0,False
572,1.0001441,14.235482,1.7977947,0.00037103175,3.0165873,34,0.7691891314655606,False
573,1.0000525,16.401566,1.5460315,0.0011970899,5.972601,1,0.0,False
574,1.0000389,19.073885,1.5525745,0.0012228836,12.369738,1,0.0,False
575,1.0000588,18.8087,1.8145485,0.00024933863,14.455315,4,1.0,False
576,1.0000865,13.1571865,1.5949446,0.0013769842,2.7158346,27,0.9105216693931021,False
577,1.0000823,26.197046,1.9064516,0.0054325396,1.1052004,150,0.7245960125726492,True
578,1.0000542,16.019562,1.8772733,0.001,3.4832237,6,0.8584260864554896,False
579,1.0000763,13.910134,2.227036,0.00073611113,6.29677,1,0.0,False
580,1.0000315,16.379982,1.6341053,0.0027890212,3.2465882,59,0.9904174562827406,False
581,1.0000103,15.821843,2.1091473,0.0002989418,3.9783404,17,0.9881617828700267,False
582,1.0000046,14.136471,2.5732317,0.0003101852,2.8597763,36,0.05895216564643451,False
583,1.0000226,11.944928,1.8401839,0.0010145502,3.2838612,39,0.9161249033878779,False
584,1.0001045,8.418498,1.2109535,0.0008366402,1.764161,49,0.8685741400631981,False
585,1.0000688,10.542149,2.499336,0.0011289682,2.9413464,10,0.3401128445077833,False
586,1.0000778,11.377601,1.8764381,0.00012433862,7.2617307,7,0.13663042976613965,False
